text,score
"तल्लीन,अनुरत,निमग्न,लीन,तन्मय,मग्न,मगन,मस्त,डूबा_हुआ,दत्तचित्त,लिप्त,मशग़ूल,मशगूल,अनुरक्त,अनुसंरक्त,अभिनिविष्ट,सन्नद्ध",1
पर्यटन,0
"कैप्सूल,कैपसूल",0
"चालन,परिचालन",0
"ताश,तास,कार्ड,पत्ता,गंजीफा,गंजीफ़ा",0
"व्यंग्य_चित्र,व्यंग्य-चित्र,व्यंग्यचित्र,कार्टून",-1
"कारतूस,टोटा",0
"नक्काशी,नक्क़ाशी",0
"टेप,कैसेट",0
"विमानन,हवाई_यात्रा",0
"संचार,संसूचना,संप्रेषण",1
"जल_भंडारण,जल_भंडारण_कक्ष,जलग्रहण_संरचना",0
"छत,छतगीरि",0
"सेल,बैटरी",0
"कोठरी,खोली,कोष्ठ",0
"शहीद_स्मारक,शहीद-स्मारक",0
"धूपदान,धूपदानी,अरयारी",0
"केंद्र_बिंदु,केंद्र,केन्द्र_बिन्दु,केन्द्र,मध्य_बिंदु,नाभि",0
"जंजीर,साँकल,सिकड़ी,संकल,शृंखला,चेन",0
"लड़ी,लड़,लर",-1
"खड़िया,खड़िया_मिट्टी,चॉक,खटिका,खड़ी,खरी_मिट्टी,खरिया",0
बरहा,0
"सारथी,अधिरथ,सूत,रथवान",0
जाँच,0
चेकर,0
"बिसात,शतरंजी",0
"अप्रधान,अप्रमुख,आनुषंगिक,गौण",-1
"निजी,अपना,स्वकीय,स्वायत्त,आत्म",1
"अनसुना,अश्रुत,अनसुन",0
"सामूहिक,आम,सार्वजनिक,सामुदायिक,सामान्य,सर्वजनीन",-1
"खुलेआम,खुलकर,सरेआम,सरे-आम,खुले-आम,खुल्लम-खुल्ला,खुल्लमखुल्ला,डंके_की_चोट_पर,सरे_आम,अगुप्ततः",1
"लाभान्वित,लाभ_प्राप्तकर्ता",1
"वंचित,महरूम",-1
"उत्पादक,उत्पादन_कर्ता",0
धनी,1
"फल,फर,प्रसून",0
सृजनशील,1
छेनी,0
"क्लोरोफार्म,क्लोरोफ़ार्म",0
सिगरेट,0
"परिपथ,सर्किट,विद्युत_परिपथ",0
"सरकस,सर्कस,सरकस_का_खेल",-1
शिकंजा,-1
क्लारनेट,0
"कक्षा,क्लास",0
"उड़ान,उड्डयन",0
"वस्त्राच्छाद,वस्त्रावरण",-1
क्लब,0
क्लच,0
"आलेप,प्रलेप,लेप",0
"आलेप,प्रलेप,लेप",0
"सर्पिल,सर्पिला",0
पट्टा,0
लिफ्ट,0
"खंभा,थंब,स्तंभ,स्तम्भ,थंभ,खंभ,खम्भा,थम्ब,थम्भ,पश्त",0
अभियान,0
"खंभा,थंब,स्तंभ,स्तम्भ,थंभ,खंभ,खम्भा,थम्ब,थम्भ,पश्त",0
"अंतर्गत,अन्तर्गत,शामिल,सम्मिलित,अंदर,अन्दर,शरीक",0
"अंतर्गत,अन्तर्गत,शामिल,सम्मिलित,अंदर,अन्दर,शरीक",0
"दया,अनुकंपा,अनुकम्पा,कृपा,मेहरबानी,इनायत,रहम,रहमत,तरस,करुणा,अनुग्रह,करुना,मेहर,अनुक्रोश,अनुषंग,फजल,फजिल",-1
"दया,अनुकंपा,अनुकम्पा,कृपा,मेहरबानी,इनायत,रहम,रहमत,तरस,करुणा,अनुग्रह,करुना,मेहर,अनुक्रोश,अनुषंग,फजल,फजिल",-1
ताल,0
"यौगिक_पदार्थ,यौगिक",0
ताल,0
"पर्यटन,सैरसपाटा,सैर-सपाटा,सैर,परिभ्रमण",0
"परिचालक,कंडक्टर,कंडेक्टर",0
"कोन,शंकु,शंक्वाकार_वस्तु",0
दूतावास,0
"पात्र,आधार,संपुट,सम्पुट",0
"पाक_भाड़,रसोई_पात्र,रसोई_बरतन,पाक_बरतन",0
"जल_यात्रा,नौ_यात्रा",0
"ताम्रपत्र,ताम्रपत्रक,ताम्र_फलक,पट्टक",1
"प्रति,कापी,कॉपी",0
"अतिथि-सत्कार,अतिथि-सेवा,अतिथि_सत्कार,अतिथि_सेवा,आतिथ्य,सत्कार,मेहमाननवाज़ी,मेहमानदारी,मेहमाननवाज़ी,शिष्टाचार",1
"नुक्कड़,नुक्कड़,नाका",-1
"न्यायालय,अदालत,कोर्ट,कचहरी,अधिकरण-मंडप,अधिकरण-मण्डप,अधिकरणमंडप,अधिकरणमण्डप,इजलास",1
"आच्छाद,आच्छादक_वस्तु,आच्छादन,आवरण,कवच,छाजन,छद,अपटी,अपवारण,अपिधान,अबरन,अभिवास,अभिवासन",-1
"पालना,पलना,हिंडोला,हिंडोलना,हिंडोरा,हिन्डोला,हिन्डोलना,हिन्डोरा,गहवारा,पिंगूरा",0
"शिल्पी,शिल्पकार,दस्तकार,हस्तशिल्पी",1
"सारस,पंकजन्मा",0
"बल्ला,बैट",0
"मटका,माठ",0
"दोग़ला,दोगला,संकर,हरामी,हरामज़ादा,हरामजादा",-1
"दोग़ला,दोगला,संकर,हरामी,हरामज़ादा,हरामजादा",-1
"अनुकंपन,अनुकम्पन",1
"मुकुट,किरीट,ताज,सिरमौर",0
दुमची,0
बैसाखी,0
"प्याला,चषक,कप",0
"कप,इनामी_प्याला",1
"कर्सर,पाइंटर,पाइन्टर",0
गद्दी,0
"झाँझ,झांझ,कंसताल,कँसताल,झर्झरी,झाँझरी,छैना,ताल",0
"ढुलाई,ढोवाई",0
"अंधेरा_कमरा,अँधेरा_कमरा,अंधेरी_कोठरी,तिमिर_कक्ष,अंध_कक्ष,डार्करूम",0
डेक,0
"साज़,साज,सज्जा_सामग्री",1
होनहार,1
"गहरे,गहराई_में",0
"प्रगतिशील,उन्नतशील,विकासशील,उन्नतिशील,उत्थानशील",1
